LifeTime;11-17-2011;18:24:49;3437.500;550
LifeTime;11-17-2011;18:26:11;21637.500;3462
LifeTime;11-17-2011;18:26:22;1487.500;238
LifeTime;11-17-2011;18:26:39;131.250;21
LifeTime;11-17-2011;18:27:03;5937.500;950
LifeTime;11-17-2011;18:27:07;4518.750;723
LifeTime;11-17-2011;18:27:49;24168.750;3867
LifeTime;11-17-2011;18:28:27;925.000;148
LifeTime;11-17-2011;18:28:32;1350.000;216
LifeTime;11-17-2011;18:28:34;1518.750;243
LifeTime;11-17-2011;18:28:38;10137.500;1622
LifeTime;11-17-2011;18:29:21;281.250;45
LifeTime;11-17-2011;18:29:45;1050.000;168
LifeTime;11-17-2011;18:30:41;1825.000;292
LifeTime;11-17-2011;18:31:48;681.250;109
LifeTime;11-17-2011;18:31:50;706.250;113
LifeTime;11-17-2011;18:32:06;13962.500;2234
LifeTime;11-17-2011;18:33:47;20781.250;3325
LifeTime;11-17-2011;18:34:36;1912.500;306
LifeTime;11-17-2011;18:34:54;1568.750;251
LifeTime;11-17-2011;18:35:48;2287.500;366
LifeTime;11-17-2011;18:36:07;1268.750;203
LifeTime;11-17-2011;18:36:28;3875.000;620
LifeTime;11-17-2011;18:37:26;12137.500;1942
LifeTime;11-17-2011;18:37:28;1875.000;300
LifeTime;11-17-2011;18:37:41;2100.000;336
LifeTime;11-17-2011;18:39:01;781.250;125
LifeTime;11-17-2011;18:39:28;4506.250;721
LifeTime;11-17-2011;18:39:55;2987.500;478
LifeTime;11-17-2011;18:40:42;10681.250;1709
LifeTime;11-17-2011;18:41:14;8625.000;1380
LifeTime;11-17-2011;18:41:36;6500.000;1040
LifeTime;11-17-2011;18:42:17;2793.750;447
LifeTime;11-17-2011;18:43:42;150.000;24
LifeTime;11-17-2011;18:44:03;325.000;52
LifeTime;11-17-2011;18:44:23;2843.750;455
LifeTime;11-17-2011;18:44:28;743.750;119
LifeTime;11-17-2011;18:44:42;318.750;51
LifeTime;11-17-2011;18:45:16;1750.000;280
LifeTime;11-17-2011;18:46:00;2150.000;344
LifeTime;11-17-2011;18:46:52;17631.250;2821
LifeTime;11-17-2011;18:47:38;2781.250;445
LifeTime;11-17-2011;18:49:03;1775.000;284
LifeTime;11-17-2011;18:50:00;4625.000;740
LifeTime;11-17-2011;18:50:14;4868.750;779
LifeTime;11-17-2011;18:50:54;4168.750;667
LifeTime;11-17-2011;18:51:40;1450.000;232
LifeTime;11-17-2011;18:53:52;2937.500;470
LifeTime;11-17-2011;18:54:13;5256.250;841
LifeTime;11-17-2011;18:56:17;6575.000;1052
LifeTime;11-17-2011;18:56:48;487.500;78
LifeTime;11-17-2011;18:56:49;23625.000;3780
LifeTime;11-17-2011;18:56:56;16868.750;2699
LifeTime;11-17-2011;18:57:52;8150.000;1304
LifeTime;11-17-2011;18:58:10;2956.250;473
LifeTime;11-17-2011;18:58:10;1212.500;194
LifeTime;11-17-2011;18:58:13;13662.500;2186
LifeTime;11-17-2011;18:58:30;1575.000;252
LifeTime;11-17-2011;18:59:00;881.250;141
LifeTime;11-17-2011;18:59:15;300.000;48
LifeTime;11-17-2011;19:00:03;425.000;68
LifeTime;11-17-2011;19:00:23;9556.250;1529
LifeTime;11-17-2011;19:00:24;10006.250;1601
LifeTime;11-17-2011;19:00:43;3687.500;590
LifeTime;11-17-2011;19:00:53;6925.000;1108
LifeTime;11-17-2011;19:01:13;956.250;153
LifeTime;11-17-2011;19:01:19;2118.750;339
LifeTime;11-17-2011;19:01:35;4818.750;771
LifeTime;11-17-2011;19:01:37;950.000;152
LifeTime;11-17-2011;19:01:42;1468.750;235
LifeTime;11-17-2011;19:01:47;6818.750;1091
LifeTime;11-17-2011;19:01:54;518.750;83
LifeTime;11-17-2011;19:02:29;362.500;58
LifeTime;11-17-2011;19:02:30;1837.500;294
LifeTime;11-17-2011;19:02:30;350.000;56
LifeTime;11-17-2011;19:02:31;212.500;34
LifeTime;11-17-2011;19:03:02;1400.000;224
LifeTime;11-17-2011;19:03:35;3081.250;493
LifeTime;11-17-2011;19:03:43;14225.000;2276
LifeTime;11-17-2011;19:04:16;11906.250;1905
LifeTime;11-17-2011;19:04:20;2256.250;361
LifeTime;11-17-2011;19:05:10;550.000;88
LifeTime;11-17-2011;19:05:28;4937.500;790
LifeTime;11-17-2011;19:06:16;262.500;42
LifeTime;11-17-2011;19:07:04;6018.750;963
LifeTime;11-17-2011;19:08:22;3243.750;519
LifeTime;11-17-2011;19:08:23;17812.500;2850
LifeTime;11-17-2011;19:08:36;7512.500;1202
LifeTime;11-17-2011;19:08:37;1256.250;201
LifeTime;11-17-2011;19:08:57;4525.000;724
LifeTime;11-17-2011;19:09:08;6568.750;1051
LifeTime;11-17-2011;19:09:23;450.000;72
LifeTime;11-17-2011;19:09:35;2825.000;452
LifeTime;11-17-2011;19:09:51;1568.750;251
LifeTime;11-17-2011;19:09:59;23818.750;3811
LifeTime;11-17-2011;19:10:19;3662.500;586
LifeTime;11-17-2011;19:10:30;1218.750;195
LifeTime;11-17-2011;19:10:38;4362.500;698
LifeTime;11-17-2011;19:10:54;150.000;24
LifeTime;11-17-2011;19:10:55;512.500;82
LifeTime;11-17-2011;19:10:59;1550.000;248
LifeTime;11-17-2011;19:12:01;662.500;106
LifeTime;11-17-2011;19:12:31;1668.750;267
LifeTime;11-17-2011;19:13:47;1218.750;195
LifeTime;11-17-2011;19:14:48;393.750;63
LifeTime;11-17-2011;19:14:50;4075.000;652
LifeTime;11-17-2011;19:16:03;20318.750;3251
LifeTime;11-17-2011;19:16:26;1412.500;226
LifeTime;11-17-2011;19:16:31;3368.750;539
LifeTime;11-17-2011;19:16:59;2000.000;320
LifeTime;11-17-2011;19:17:00;2037.500;326
LifeTime;11-17-2011;19:18:16;1387.500;222
LifeTime;11-17-2011;19:18:53;481.250;77
LifeTime;11-17-2011;19:19:42;350.000;56
LifeTime;11-17-2011;19:19:46;1750.000;280
LifeTime;11-17-2011;19:20:57;1443.750;231
